259773368579010561	562598887	"neutral"	@trey4tide she said she would but she has to be in miss America pagent in december
264143623581487105	40069904	"positive"	I&#39;m going to KFC tomorrow so ANDY (the guy/boy idk what age he was) better be there because he&#39;s like my runaway love
264243526102040576	740976463	"neutral"	@iTz_Sledge Michael wants to the DC game tomorrow
264225369996017664	18755891	"neutral"	New Plymouth&#39;s run at state ended by West Side high tonight, 21-13. Marsing hosts Salmon tomorrow in 2A q-finals.
256223818308263938	326350365	"neutral"	@jppalmCBS Georgia in the Sugar Bowl? What game were you watching Saturday night?
262304741139300354	855275034	"positive"	&quot;@joshuaarodgers: We say we have problems but putting life in to perspective we have such fortunate lives&quot; you may be Martin Luther King.
264238259461300228	173723443	"positive"	@krisolsen have a big show on in Melb tonight then back in Singapore on Sunday for a month!!
264180105142738944	15906474	"objective-OR-neutral"	Giving away a trip to Dallas to see Steelers vs. Cowboys on the @961kiss Facebook page, enter before TOMORROW at Noon https://www.facebook.com/961KISS/app_425164657520566
259936156668534784	103370460	"objective"	Don,t Miss it International Stuttering Awareness Day: 22 October was designated International... http://bit.ly/WTWKET Check out New Post
263642050774306816	54047560	"negative"	I might just die if I hear one more person say that Halloween is the Devil&#39;s birthday. That&#39;s crazy!!!! I was born on May 19th.
264224647791398912	860402743	"positive"	@Nikki2987 Saturday morning movies at the theatre! Tom &amp; Jerry, The Jungle Book! Loved that I always got to bring a friend! #PositiveThurs
263873462869839872	98566934	"negative"	@CoL_70 Yep, Mavs started 0-4 before racking up 67 wins in 06-07. Of course they also flamed out in the 1st round against Golden State.
264146763508744192	288539548	"neutral"	@AdeleCFC still be in bolton i think :) you free sunday then? X
264153609112023040	756052177	"positive"	In bed in Plymouth hotel for the last night of holidays - home tomorrow. Had fun meeting @TomDaley1994 and @toniacouch but time for home :(
263506798546386944	16121963	"neutral"	SO noone told me about Slingbox? I could&#39;ve been watched Sons Of Anarchy AND the Niners game on Monday!
263926375143063553	574676263	"neutral"	@LFC is there a fanpic being taken at Anfield for the game on Sunday?
262006004835831808	764599298	"negative"	@PauDusi I was supposed to go to the 30 Rock on Monday so I could buy some NBC stuff, but my brothers were tired and we had to go home :(
248883322875441153	256364297	"positive"	@justinbieber the 1st day I ever watched a Kidrauhl videoThe one of u singing in the mirror #Believe I thought u were adorable&amp;u still r (;
264181493448990720	199441882	"positive"	Buy my new album comming out called &quot;fuck you procrastination 3&quot; ft. Drake trey songz NWC MEEK Rick Ross. Drops in WSHH november 19 cop it!!
263595721100521472	88559427	"negative"	@MegaCeltsfan true!..dude hasn&#39;t gotten it in his 4th season and still plays the same, can&#39;t be like Alex Smith who just got it together lol
261271859042078720	244398048	"negative"	I wanna see @lalahhathaway Friday with al green so bad. Missing my Pinkroom family!! #
264253272209117184	213196453	"neutral"	@alwaysfetish it sounds similar to you but to them its like Rebecca black singing &#39;Friday&#39;...lol..
258011182265421825	21109802	"positive"	Tina Fey and Amy Poehler will host the 70th Golden Globe Awards in January and, for once, I may care about an awards show!
264162995209379841	153685799	"positive"	Got so excited because today is thursday and Grey&#39;s Anatomy was coming on. But then @Tee_Jay_Gee reminded me that it&#39;s not. #crushed
264248386335670272	125878446	"neutral"	Liverpool return to League action on Sunday with an Anfield clash against Newcastle.... http://fb.me/2i7vfooMx
249783698789130240	306452173	"neutral"	Watching Laugh At My Pain with @kevinhart4real on this cool Saturday night http://instagr.am/p/P6SOEcg6cN/
260048035499880448	389523544	"negative"	Boston Rob may have won Survivor AND The Bachelor, but definitely not the FINCHELOR. #RHAP #FAN
258369035748646912	380071364	"neutral"	Tina Fey and Amy Poehler are going to host the Golden Globes on Jan 13. *hyperventilates*
262134290899406848	190890578	"neutral"	#Senate Be Barack Obama for Halloween: In March, after Romney beat Rick Santorum in the Ohio Republica... http://bit.ly/SJ9smf #Politics
263434655158640641	413503144	"negative"	It&#39;s Tuesday. 8pm. I turn to ABC Family and it makes me sad to see there&#39;s no Pretty Little Liars #countingdown #jan8 #PLLfanproblems
262685476228571137	904822220	"positive"	Have the privilege to ride DOD sponsored float in January 1 Rose Parade in Pasadena, California!
259929588308770817	348710864	"positive"	I liked a @YouTube video http://youtu.be/lgej7Gg9ELw?a Chris Jericho&#39;s 1st appearance after the Royal Rumble 2002 PPV (1/2)
264087653367037952	313409571	"neutral"	WVU&#39;s #QSU meetings will be at their regular time again starting tonight. Meet us at the Mountainlair Laurel Room at 8:00pm every Thursday.
264245079038894082	190537948	"negative"	Spotify is all &quot;Matt and Kim station eh? May we suggest David Guetta?&quot;&#10;&#10;No, you may not.
262002962526765056	482526556	"neutral"	I cant hire the Honey Badger to mow my lawn now...but sounds like he may be better suited to be a weed eater.
263443346540875778	14849365	"neutral"	@RockfordMules I want you to cover &quot;Let&#39;s Stay Together&quot; by Al Green on Saturday, just because city pages warranted it.
259370598499753984	25605842	"neutral"	A final sign that you&#39;re growing is that you find time to watch 30 Rock on Netflix on Friday at 2pm. #toofar? pic.twitter.com/FoGpTkbV
264174622742822912	117259953	"positive"	@iansomerhalder Just wanted to let you know that TVD was AMAZING tonight!!! Only the 4th episode and it was so intense! Loved it! :)
264250834295083008	414567153	"neutral"	@Leviman_18 ayeee wear the Jordan&#39;s and a black vneck tomorrow, let&#39;s be twins.
264057891277914112	53525985	"negative"	I remember when I had twitter jail on a football Sunday during the Cowboys game. The game wasn&#39;t even halfway done #HatedIt
260840339756183552	50538947	"objective"	#feedmemore &quot;@WRESTLEZONEcom: Chris Jericho explains why he thinks Ryback should beat CM Punk on Sunday: http://bit.ly/VmAJLd&quot;
245174224908591104	349780055	"positive"	#JustinDoAFollowSpree c&#39;mon, u want to Kidrauhl follow u&#39;r amazing account? So let&#39;s trend!^^
261552863606628352	44730173	"positive"	Absolutely amazing day! November 11 is the HUGE revealing party for NLC. I absolutely can not wait ~ Pastor C
261603791718215680	453783829	"negative"	Honey Badger and Jordan Jefferson both got arrested for pot possession for the 3rd time. He&#39;s out for good #fuckkkk #herbaddiction
264251844820336640	633121891	"objective"	A model walks during the 18th annual Salon du Chocolat show in Paris, wearing a dress made entirely out of... http://fb.me/YmlAFBRk
261782027735531521	309599148	"positive"	3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets.&#10;He Scores when he wants ! :P &#10;x) http://fb.me/1P0CqCCFI
263967759807950850	314342532	"positive"	@ThaNorseGod Tim Tebow has already had more success than over 95% of QBs who have ever been in the NFL and this is his 3rd season. &quot;killed&quot;?
264109501957939200	287756905	"objective-OR-neutral"	@aliwoodward did you play for Exeter 1st team against Swansea yesterday?
263348378891587584	318038268	"negative"	This is the worst year possible to be obsessed with someone and want to be at every single one of their concerts, I have GCSE&#39;s and SAT&#39;s!:(
263433149768413184	872168100	"objective-OR-neutral"	@veAguilar_ Eduardo you want to go to MLK tommorrow or thursday
263678990080954368	109609456	"negative"	@shalisemyoung oh didn&#39;t I see where Tom Brady is the 9th most overrated NFL player. Yes this explains it. #nflplayersarehaterstoo
263488702695747584	134988376	"positive"	&quot;If I knew that tomorrow the world ends, I still today, plant a tree.&quot;&#10;&#10;Martin Luther King
264253100032929792	103076154	"neutral"	@xLanaInspiritx @yoon_dae_rae @sven0408 or something that ends in a 3 lmfao time to dream about JR! i&#39;m gonna run in the street tomorrow
263169557143887872	349592956	"neutral"	Klas-Jan Huntelaar,Demba Ba,Fernando Torress and Fernando Llorente who do you want Liverpool to sign in January?
256983458474237952	330460996	"positive"	I love competing in the Miss America&#39;s Outstanding Teen program.. Can&#39;t wait until tomorrow! #pageantday
262240385919774720	868347206	"negative"	@LSUFreek C&#39;mon man! Honey badger just don&#39;t give a shit!
264202099531845633	30617592	"neutral"	@Twel5 I know! We went to dinner and Brett made sure he got his Thursday #Hammersticks chicken fingers though!
261906283865714688	194272570	"positive"	Tomorrow is #PitBull Awareness Day! Help us change the perception so many people have about this wonderful breed. http://bit.ly/THtoui
264226263533768704	429678410	"positive"	@OpBBQRelief is heading to Tom&#39;s River NJ and Manhatten, please consider donating to the cause. They feed 1st responders and communities.
264161239209496576	200203017	"neutral"	ive got 1st unit: BK RoStu Maggette CV31 GMonroe &amp; 2nd unit: Bynum Daye Tay Jerebko Drummond i hope JR watchez the Pistons stickz w/ em sum.
264086685883707393	339746464	"objective-OR-neutral"	@davidubben The only reason #WVU doesn&#39;t lead this stat is because WVU skips giving up 1st downs and just lets them score...
264244302098599936	846761749	"negative"	&quot;@JazzzyyJ: this is the first Thursday in a long time where i didn&#39;t get to see @lokaay :( #HowSad&quot; Skype counts (:
250669500373037056	24771953	"negative"	got Being Human series 4 today. May just watch that tomorrow if this shitey weather continues :)
263663169879306240	358627222	"neutral"	Let the debate begin: Eli or Big Ben - When the Steelers play the Giants on Sunday, there will be something swirling... http://ow.ly/2sXK1M
262771666155868160	142521950	"positive"	Betting on the Honey Badger: Will Tyrann Mathieu Make it to the NFL?: This Aug. 2, 2012 file photo shows LSU cor... http://bit.ly/Rg2fbu
264238348141465600	880490995	"neutral"	**(DM)** ME THE 1ST THING THAT COMES TO UR HEAD! WHEN U HEAR SOME1 SAY: One Direction, Harry,Louis,Zayn,Niall or Liam the boys
262861404577599488	276194903	"positive"	Morning Twitterites! Goal: By 5pm Friday, want to see MSM report on Benghazi, and Obama below 42% in polls. HAMMER IT HOME, PATRIOTS!
263188653528997889	269710686	"negative"	&quot;Big Brother may be watching you right now, and you may never know. #Surveillance is the new normal&quot; http://www.wired.com/threatlevel/2012/10/big-brother-new-normal/
258064991587008512	325328793	"objective-OR-neutral"	Giants&#39; Scutaro leaves game with hip injury: San Francisco Giants second baseman Marco Scutaro left Monday&#39;s NLC... http://hrld.us/TWDOpi
262963521988460544	538389721	"neutral"	Its monday! That means...back to work, movie premiers, Hustle and Flow Mondays, DJ Table with Afrojack tonight at... http://fb.me/15HSrv4eO
264120256207941634	392846938	"positive"	yay omg we are off school on April 1st we break up for the hols so if Janet stays over in Liverpool i could try and meet her the next day or
264143295746293762	57830348	"positive"	December 4th 2011 Curitiba, Brazil - The first and last time I saw Suicide Silence with Mitch. I&#39;m glad I ha http://instagr.am/p/RgT2BTKwK_/
262428992617979904	353065830	"positive"	@1stAvengerACM love Al Green. Saw him in concert in July...he&#39;s still got it
264218810893103104	217076971	"negative"	In May OKC is still gonna b the primary threat to lose to the Lakers
263485440600969216	114364601	"negative"	@Btch_PayME @i_fly1stclass he said if Chris bosh had to burp that shit wouldn&#39;t come out til tomorrow long neck mothafucka lmfaoooo go head!
262527284395790337	549668547	"positive"	Napoleon Dynamite in the morning good way to start of my Sunday lol
256170600073142272	97517311	"neutral"	Miss America visits Wichita Wednesday: The current Miss America was in Wichita Wednesday to talk about her passi... http://binged.it/VRmL8U
264227748057333761	123150639	"positive"	@foodstyleaholic I really enjoyed the chicken liver parfait and the featured peperonata risotto (hope they&#39;re still serving it tomorrow)!
237639061945323520	593881414	"negative"	@ToddAkin What makes me almost as angry as #legitimaterape is that I may vote for @clairecmc, even though she supported PIPA. Lesser evil...
263692995818299392	497077397	"neutral"	#F2S Saints Trip Moved - Everton&#39;s January trip to Southampton has been resheduled after it was selected for live te... http://ow.ly/2sXR0p
262366728506441728	24440612	"positive"	TOUCHDOWN #3!! 21-0 at the beginning of the 2nd quarter is kinda ridiculous. Haha. Oh well, ROLL TIDE!!
264219203299586048	471587348	"negative"	@_Crystall07 lol well my parents said no tomorrow and Sunday she said u could come to mi casa but if no then on the day u said el oh el
264160853039910913	171273191	"neutral"	@OhHillYea can we just skip our 3rd blocks tomorrow and go to sc and play please?!
264118162369441793	145658726	"neutral"	#NUFC&#39;s last league win at Anfield was actually my first visit there, in 94.An emotional day with the 5th Anv. of H&#39;boro #LFC
264259538713190400	233216401	"positive"	@justinbieber please Justin follow me ? Hope everyday ! Je t&#39;aime ! Can wait to see u in Paris for the 1st time ! Je t&#39;aime &lt;3
263625841085403137	226998898	"neutral"	Heather to the rescue! Just agreed to do 4Sight at Oldham tomorrow :-) #4networking #oldham
261564983740084224	171048749	"neutral"	@hamiltontim88 NLC inservice days on the Monday and Tuesday Chris...another 2 days where teachers aren&#39;t even doing a half days work :-))
264147050231390208	184248316	"neutral"	Is that live or the 2nd half of the orange bowl? #daboswinneyproblems MT @davidpollack47: a late arriving crowd. &#10; http://twitpic.com/b9h70y
258724875663970304	246942066	"neutral"	Remind me to watch 30 Rock online on Friday... Ryan Lochte is going to be on it ;)
263648036431998977	300470590	"negative"	WTF. So now we have to wait til friggin&#39; JANUARY for the next episode of Pretty Little Liars. What is this?!
261519616621297668	437740929	"neutral"	Got to show my rubbishy physics presentation tomorrow :/ &#10;The only good bit is Daniel Radcliffe singing the elements song ;)
262724941760307200	166672416	"objective-OR-neutral"	If A&amp;M goes 9-3 and Texas goes 9-3, they actually might meet up in the cotton bowl in January
262775167510528000	308422062	"negative"	Fuuuuck... Up by 11 / gotta sweat Vernon Davis in the Monday night game. I&#39;ll vomit from @casey22rolltide talking up his shit team if I lose
258310881061003265	25411971	"neutral"	I&#39;m delighted that Tina Fey and Amy Poehler are hosting the Golden Globes. How am I supposed to wait until January 13? #wantthistohappennow
264205606251016192	465125667	"objective-OR-neutral"	I don&#39;t have a jersey to wear tomorrow so I think I&#39;m a just wear a Mavs shirt. Lol
264130222163640320	200531516	"neutral"	#SEC on @SDS - Is the SEC behind Alabama this Saturday night? http://sds.to/YtujNJ
251722452915347456	87009596	"objective-OR-neutral"	March the entire Rose Parade in wooden shoes? The MOC-Floyd Valley &quot;Pride of the Dutchmen&quot; High School (Orange... http://fb.me/1iQEAtb8q
264116761031487488	71057098	"positive"	Lana Del Rey is playing in May ahhhh have to go, bless you @soph_mchale for revealing this information x
264242315089039360	457105331	"neutral"	2nd night going to sleep with this girl on skype lol @xJNasty &lt;3 pic.twitter.com/Ic2AJf5G
263283429225938944	372060908	"positive"	*A hot cup of coffee on a cold morning &amp; some nice country music to go gets me everytime :)! #WeAreND (8-0), 3rd in the BCS!
262732445240156160	878966779	"positive"	Meet us at 9755 Chalmers tomorrow evening 5:30-7pm- A Righteous Girl Meeting take sum time out your day to have sum christian girl talk...
260162904547020800	224830145	"positive"	Everytime the steelers are playing on sunday night football the first thing i get fired up for is ike taylor introducing himself
255299513806385153	122428616	"objective-OR-neutral"	It&#39;s the first week of CBB season, marquette madness Friday night. #fanupmu
264238784768528384	292987206	"negative"	I could have been asleep by eleven. Except I found m iPod.... I&#39;m going to be so tired tomorrow.
264167563112640513	442809233	"negative"	Why is everyone saying they arent pleased with TVD tonight? What happened???? Unfortunately it isnt on until Tuesday in the UK:(
264036157426393088	417843722	"negative"	TV Ratings: CBS and FOX split a low-rated Wednesday: On a night impacted by both Halloween and the after-effects... http://bit.ly/Wblqev
264235264560488448	185302851	"negative"	Bears suffer a 2-1 loss at SDSU tonight http://tinyurl.com/a5y5oo8 next up - No. 4/5 UCLA on Sunday in Los Angeles #GoBears
264131526533455873	465252601	"positive"	Jubiliant Girl won the 5th, trainer John Sadler&#39;s 1,997th TB win in N. America. He also has 2 TB wins vs. QH and 1 win in Dubai. #santaanita
258099337211572225	523973546	"neutral"	Former &quot;Saturday Night Live cohorts Tina Fey, Amy Poehler are teaming up to host the Golden Globe Awards.
259803305901961217	185029453	"positive"	@BenjaminA70 I&#39;ll probably watch a few episodes of the Ricky Gervais show tomorrow and in my free periods, on mah laptop. Yay! :D
264160864964337664	197274769	"neutral"	going home with kayla tomorrow to a typical wisconsin small town. what should a city girl like me experience?
262595751618703360	44061544	"neutral"	&quot;Even if I knew that tomorrow the world go to pieces, I would still plant my apple tree.&quot; -- Martin Luther King
264207245716365312	59260149	"neutral"	The good news: Parks opening Sat. a.m., the bad news: the destruction http://www.nytimes.com/2012/11/02/nyregion/most-new-york-city-parks-will-reopen-on-saturday.html?_r=0
264170864080220161	393108100	"positive"	@TCUSchloss Coach, you may want to explore Zumba for your players. Great workout to work on movement and fluidity of movement.
263808938695348224	32868607	"positive"	After 6 seasons, Gossip Girl&#39;s ready to say goodbye on December 17th with 2 hour special &quot;New York, I Love You XOXOX&quot;
261195463968038912	349434644	"negative"	@SpicyMamacita69 I hate those movies and Devil Inside, and I think it&#39;s called 4th kind. All those documentary type.
263998596024786944	75208551	"positive"	hmmm how about this book for my birthday.. and El Clasico in La Liga will happen on March 3! sweeeeet! http://fb.me/1ViQh9klP
263995165365116930	36092993	"positive"	I love Thursdays....Grey&#39;s Anatomy....One day closer to Friday.....and No driving to Huntsville.
264248936204759040	442327472	"positive"	People may hate on Jersey Shore but honestly I love it.
263618770650660864	615556404	"neutral"	Demba Ba is rated as &#39;50-50&#39; to make Newcastle United&#39;s trip to Liverpool on Sunday, with the striker nursing a... http://fb.me/177Ygm1Be
257085597175406592	282371758	"negative"	Special Notice for lefties who try to watch the best show on TV, Justified. &#10;http://minx.cc/?post=333795 (2nd try melts tv) pic.twitter.com/aO4luftP
255035435238187008	230467128	"negative"	El Classico on a Sunday Night isn&#39;t perfect for the Monday Morning !!
263485556984541184	732163693	"positive"	Why can&#39;t Sean&#39;s season of The Bachelor just start Monday? #roses #TheBachelor #EXCITED #bestshow
263699391733440512	22148083	"negative"	@AlistairWhite tomorrow? I don&#39;t think so babe, sorry... only confirmed sunday with Pats...
252219448537268224	169102082	"positive"	My Saturday night is the movie Contraband, Kate Beckinsale is good looking
264106493845049345	611111083	"neutral"	@26nillive @jimmystirling is currently on a 2 week trial with stoke city played for their firsts in a training game v Rochdale on Tuesday
263958196455084032	17645971	"negative"	@apwestgarth In case you didn&#39;t spot it, Greys Anatomy is back next Wednesday at 10 on Living // @stack72
264258854588661760	55944122	"positive"	&quot;@Jonny_Hancock87: If you google &quot;fresh prince costume&quot; I&#39;m the 3rd picture!&quot; That&#39;s cool!
263785182161682432	83961761	"neutral"	@WilliamsonNFL what do you think, dynasty league, Trent Richardson and my 2nd and 3rd round picks, for Ridley and two 1st rounders?
260833763926355969	325825383	"neutral"	Watching the 3rd episode of New Jersey Shore and I&#39;ve just realised the theme tune has changed! #BringBackLMFAO
264191838565576704	337897192	"positive"	Tom Stone has this soccer team rolling. HUGE game tomorrow against Baylor in the Big 12 Semifinals. #wreckemtech pic.twitter.com/drR4kNw7
258925765800886272	44475848	"negative"	This is only the 4th time wearing my Concords
264247604139937792	116342427	"negative"	Who the hell moshes at Matt and Kim?? Next time watch out for my face, mofos! My cheekbones better not be purple tomorrow. @alexanderCXV
264221970395181058	58062052	"positive"	Bold prediction: Cowboys will beat the Falcons Sunday night! #CowboysNation
263673210170658816	250781699	"positive"	It&#39;s #DigitalWednesday! If you want an MP3 of &quot;Keep your Foot on the Devil&#39;s Neck,&quot; be one of the 1st 10 people to respond &quot;I DO!&quot;
264194134284308482	44648024	"neutral"	Jonathan Grimes / Grimes, who was claimed off waivers by the Texans on Wednesday, http://fsp.gs/UmITTb #NFL #HOU
263755499546238977	347786893	"positive"	@HiIAmEbalyn Kuttay,you have an exam tomorrow yes?All the best :D do well and don&#39;t think about Zayn and all :P focus and shit :P bye &lt;3
257905719972597760	102831276	"negative"	How in hell did Philly&#10;give #MichaelVick a 100 million dollar&#10;contract? They would be better off with Matt Flynn for a 1/4th price. #Idiots
255777924639256576	379829244	"neutral"	@LouRockin4Vonn Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th from 8-11 w/ AJA, DREAMTEAM, HQB, DSB &amp; HIB
263859505085943808	39521297	"objective-OR-neutral"	This nigga Dwight Howard has end of the game stats in the 3rd quarter
264180515811241984	205381098	"negative"	To whom this may concern:&#10;&#10;Please get your shit together before you talk about somebody else &#10;&#10;Love, Paris
262607488224985092	23781317	"positive"	Did the Patriots just actually blitz on 3rd down.. amazing what some pressure does
263729993450930176	204110104	"negative"	no Chipotle today and no Grey&#39;s Anatomy tomorrow......... obviously the world hates me
264223118707527680	63946608	"objective-OR-neutral"	@annalilia @arrogantlaker they are going in on the Lakers. Mike Brown may need to take notes..
264087699688927232	339233642	"positive"	@_robnotbob haha it&#39;ll be alright. We got Swansea on Saturday tho away hahaha just like we talked
264103419650928640	115466313	"positive"	(And trust, I could talk forever about Madonna&#39;s choice of singles. Would *anything* from MDNA had been a better 1st single than &quot;GMAYL?&quot;)
264251917415378944	269893271	"neutral"	last day of work and then my 1st official vacation! going to see my little bro in florida tm! and my mommy! #FamOverAll
262589075008151552	23838825	"objective-OR-neutral"	3 days of Halloween starts tomorrow: Day 1 - David Bowie, day 2 - poker face, day 3 - skeleton #HOLLA
263352118843437057	21304401	"negative"	@joelmchale February?! The fuck. NBX shitting the bed w/ Community, Parks and Recreation, Up All Night and 30 Rock
254397504693620736	160666142	"negative"	Steve Jobs and Dr. King on the same level?!?! Nah... C&#39;mon Kanye..
258534769590165505	14907290	"neutral"	You can get up early Thursday morning and come to see Rick Santorum at the Charlotte Victory Center; or, If you... http://fb.me/x5gpwFGY
264216817579462656	176966087	"negative"	Drake didn&#39;t drop any new shit in October. @JaimeeHendrix cried this morning when he realized
264121320751640576	44657083	"neutral"	@Noe_BuenaVidaJB from Brazil. It has some differences. We may have the same words for some things but the pronunciation is way different :)
264064857165410304	222166228	"objective-OR-neutral"	If Alabama loses to LSU on Saturday, the BCS Championship Game could be played without an SEC team http://msn.foxsports.com/collegefootball/story/if-alabama-loses-to-lsu-bcs-national-championship-game-could-be-played-without-sec-team-110112 via @FoxSports
263512687844147200	252244783	"neutral"	Tom Horne was a lying bastard when he said he marched with MLK, he&#39;s a lying bastard as Arizona AG. That&#39;s why I love him. XO Jan Brewer
262221756666871809	95250301	"positive"	The perfect day apart from Jordan Rhodes&#39; late goal for Blackburn. Up to 6th in the table, bring on next Saturday! #nffc
264049055037022208	103904233	"positive"	Leah from teen mom 2 is pregnant with her 3rd child and is getting married for the 2nd time to a new guy.. Congrats you&#39;re 19.
264135707403112448	188103248	"negative"	@SimpplyA TMILLS is going to Tucson! But the 29th and it&#39;s on a Thursday :(
263818568326602752	32208449	"objective-OR-neutral"	I may or may not be dressing as Zayn right now just so I can get cheap food at Chipotle. #noshame
264248491885334528	290508716	"negative"	WSJ: Microsoft testing homegrown handset designs with suppliers, may not see mass pro: Until very recently, Mi... http://bit.ly/RyiqBl
263263863166889984	808529245	"neutral"	Quiz time... coming up.&#10;Answers on the OSFC Physics page ONLY! 1st correct answer wins a KitKat Chucky. U must be studying Physix at Oldham
263388380115636224	342814879	"objective-OR-neutral"	For those in Ohio who care, Buckeyes would be 6th in the BCS right now ... behind 1-loss LSU
264087728700932097	341673590	"neutral"	could make his Spireites debut against @Official_HUFC at the Proact Stadium in the FA Cup first round on Saturday.
262775747922497536	45141160	"positive"	Frank Gore &amp; Vernon Davis, make wins tomorrow please. #fantasyfootball
264239050691579904	16190478	"neutral"	Is this story why a major democrat in Florida just asked the Gov to extend early voting? http://www.theblaze.com/stories/have-you-heard-about-spigot-cities-that-may-pump-votes-to-obama/ #TheBlaze @GlennBeck
263696585093951489	118756141	"positive"	&quot;@AdamantCriminal: WHITE COLLAR returns on Tuesday, January 22 at 10/9c.&quot;Can&#39;t wait to see it :-)
257279363228266496	336158171	"positive"	@pewterpirate83 remember we just beat Arkansas and Ryan Mallett in Sugar Bowl! Arkansas was 2nd best team in SEC that year
258970623890571265	220049534	"positive"	@anpburgers Good lad. think it&#39;s actually a Saturday. I have the 17th in my diary. S S + AMAZING. El Classico in La Cuchara a highlight!
264207334111334400	823574732	"negative"	At some point tomorrow morning/afternoon, the #NHL will can the Winter Classic, and effectively the entire season. Is it March Madness yet?
264258592864104448	96693957	"neutral"	Someone take me to Florida so I can live in the sun.
264127738070323202	21500021	"neutral"	@Fosters_ I text you earlier re the XC relay&#39;s on Sat, Andy needs to know if you are running
262241526481051648	457238151	"negative"	I was legitimately more impressed and intimidated by The Devil Inside than with PA4. Might not see the 5th one at all.
264118636422258688	58790613	"objective-OR-neutral"	@Crennell99 u making the trip to Liverpool on the 10th? Think my self and tinchy temple are taking in Everton game if I fancy it?
256979558098673665	589635444	"neutral"	She said she was gone stand in line to get my Concords in December !
264048714065268736	364648901	"neutral"	How long b4 the town houses on 7th Ave. Nd MLK get power back on?? @CoryBooker
264253932262522881	296563793	"neutral"	@MeeshyHope aha yea it still closed and the truck is still filling... Im in my moms car because were leaving for DC tomorrow and we need gas
260503666870591488	236186947	"positive"	Sugar bowl, then we might play riverside, playin st aug, peabody, op walker. man district goin be the easy part
264142393643782144	898902534	"negative"	just a quick message to my #TVDUKFamily and anyone else who can&#39;t watch TVD tonight, my surprise won&#39;t be revealed until tomorrow so ...
229481670397554688	90341616	"positive"	: The Dark Knight Rises. Seeing it for the 3rd time. Lol. Is it too early to start talking about Golden Globe &amp; Oscar nods? Best everything!
264260413250760704	259469527	"objective-OR-neutral"	@footballtips at the ready. As much as It hurts me to say this but the gunners at 4-1 to beat united tomorrow can I not bet it being united
239484954533318656	719486966	"objective"	#openfollow Hear lost interview of MLK Jr.: A Tennessee man finds a long lost interview with Mar... http://bit.ly/O3vVJl #teamfollowback
260599030818684928	559089972	"positive"	Contraband with the boys! So eager to finally watch it!! @David @Ronnie #Monday #bored #ineedmoregirlfriends #pathetic
251478561968500736	28545962	"positive"	Being HUMAN is our number 1 job. A responsibility. Don&#39;t you forget it. Happy Friday! :)
264054627144695808	172837811	"positive"	Kanye and Kim as Batman and Catwoman may be the best thing I&#39;ve seen all week
264182927850602496	143595094	"positive"	Rasheed Wallace said he&#39;s ready to play &quot;30 minutes if needed&quot; in tomorrow&#39;s home opener at MSG against the Heat.
261890480709697536	224813298	"neutral"	I want Notre Dame to go to the National Championship but i want OU to win this saturday
264244944473038848	31351921	"neutral"	Going to the Heat vs. Bobcats game December 26
264204229701414912	569773239	"objective-OR-neutral"	When&#39;s the last time the Chiefs scored a meaningful offensive touchdown? September 23rd, at Saints. #FIREPIOLI
264235037858349056	57722050	"positive"	going back to Houston tomorrow(: excited!!!!
263472480474263553	458904936	"positive"	Can&#39;t wait to go to to the Patriots game dec. 10th :) ahhh i hope we get a mssive snow storm!
264246731397533696	189011730	"positive"	Attending #WIFLC with our chapter on Sunday? Please bring items for the charity event. Check @WisconsinDECA&#39;s FB for more info. #DECALove
253764290975264768	355761363	"negative"	Jordan Rhodes was NOT jeered last night like this bellend in the sun is reporting!!!
256784969731555328	176843166	"positive"	#sunsetcinema continues next Thursday with RED TAILS, a fantastic portrayal of the Tuskegee Airmen in action http://youtu.be/BpA6TC0T_Lw
264212282937069568	36150931	"positive"	What Would Derek Fisher Bring to the L.A. Lakers?: The Lakers may soon be creating a new position for free age... http://ble.ac/YaU0DB
259005748011495424	82921897	"positive"	@itsjudytime praying for Judy!! May the Lord Jesus fill your room with His Love and protection!! God Bless you!! John 3:16
264109552599977984	173973906	"positive"	No way Bucs make that Pats 4th round pick in 201:. It will be packaged to move up. Dominik loves to climb the draft ladder.
256190874864734208	80698853	"neutral"	Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing: SNOW WHITE ... http://filmne.ws/TyupUB #movienews
264118466016059392	580031800	"positive"	@gsafc thank you, very much appreciated, hoping to deliever great football tweets and good banter, shame about tuesday, i do like Sunderland
262554891204038656	167709941	"neutral"	Ungentlemanly. Tim Howard runs 20 yards out of goal in an attempt to get Sterling sent off for 2nd yellow card (which it wasn&#39;t). #pasoccer
264217199122722816	420008910	"positive"	@ardecarteret have a fun trip tomorrow! Your note is on Tumblr is you didn&#39;t see it yet :) I believe in you, I love you, and run fast &lt;3
262952222718054400	39169243	"positive"	Welcome Monday. Time to hustle. Get on the train. #hustle #work #love #career #train #chicago #vision #focus http://instagr.am/p/RX2rq7JISU/
257706048209682432	194149470	"negative"	@kjrmitch you should call in sick....i mean who can listen to HM tomorrow. Blah, blah...matt Flynn...blah, blah blah...matt Flynn....blah,
